© 2000-2018 QIAGEN. All rights reserved.															
Symbol	Synonym(s)	Entrez Gene Name	Gene Symbol - human (HUGO / HGNC / Entrez Gene)	Expr Other	Expr Log Ratio	Expr p-value	Location	Family	Drugs	Entrez Gene ID for Human	Entrez Gene ID for Mouse	Entrez Gene ID for Rat	PubChem ID	HMDB ID	CAS ID
TOP2A	DNA TOPOISOMERASE II alpha, DNA TOPOISOMERASE II _, TOP2, Top2a: topoisomerase (dna) ii _ (170kd), TOPO2 alpha, TOPO2 _, topoisomerase (DNA) II alpha, topoisomerase (DNA) II _, Topoisomerase II alpha, Topoisomerase II _, TP2A	DNA topoisomerase II alpha	TOP2A	23810.41405	-0.19032911	0.001932082	Nucleus	enzyme	novobiocin, etoposide, teniposide, CPI-0004Na, becatecarin, elsamitrucin, AQ4N, elomotecan, tafluposide, fleroxacin, cyclophosphamide/epirubicin/5-fluorouracil, cytarabine/daunorubicin, finafloxacin, hydrocortisone/mitoxantrone, mitoxantrone/prednisone, cladribine/cytarabine/daunorubicin, cytarabine/daunorubicin/tretinoin, cytarabine/idarubicin, idarubicin/mitoxantrone/tretinoin, arsenic trioxide/daunorubicin/tretinoin, cytarabine/etoposide, cytarabine/etoposide/mitoxantrone, cytarabine/mitoxantrone, daunorubicin/tretinoin, idarubicin/tretinoin, bortezomib/dexamethasone/doxorubicin, cisplatin/doxorubicin/methotrexate, cyclophosphamide/epirubicin, cyclophosphamide/etoposide, cisplatin/doxorubicin/ifosfamide/methotrexate, cisplatin/doxorubicin, cyclophosphamide/docetaxel/epirubicin/5-fluorouracil/trastuzumab, clofarabine/cyclophosphamide/etoposide, cyclophosphamide/epirubicin/vincristine, bortezomib/doxorubicin, carboplatin/doxorubicin, cladribine/cytarabine/filgrastim/mitoxantrone, epirubicin/5-fluorouracil/oxaliplatin, dacarbazine/doxorubicin, cytarabine/filgrastim/fludarabine phosphate/idarubicin, capecitabine/epirubicin/oxaliplatin, doxorubicin/ifosfamide, cladribine/cytarabine/filgrastim/idarubicin, doxorubicin/streptozocin, dacarbazine/doxorubicin/ifosfamide, dexamethasone/fludarabine phosphate/mitoxantrone, cyclophosphamide/etoposide/prednisone/rituximab/vincristine, cyclophosphamide/fludarabine phosphate/mitoxantrone/rituximab, fludarabine phosphate/mitoxantrone/rituximab, cyclophosphamide/mitoxantrone/prednisone/vincristine, cyclophosphamide/etoposide/prednisone/vincristine, dexamethasone/fludarabine phosphate/mitoxantrone/rituximab, chlorambucil/mitoxantrone/prednisone, fludarabine phosphate/mitoxantrone, cyclophosphamide/fludarabine phosphate/mitoxantrone, alemtuzumab/cyclophosphamide/fludarabine phosphate/mitoxantrone, cyclophosphamide/mitoxantrone/prednisone/rituximab/vincristine, cladribine/cytarabine/filgrastim/idarubicin/plerixafor, doxorubicin/tretinoin, cytarabine/doxorubicin, chlorambucil/mitoxantrone/prednisone/rituximab, docetaxel/epirubicin, doxorubicin/paclitaxel, epirubicin/paclitaxel, arsenic trioxide/idarubicin/tretinoin, clofarabine/filgrastim/idarubicin, clofarabine/cytarabine/filgrastim/idarubicin, cyclophosphamide/epirubicin/5-fluorouracil/vinorelbine, cyclophosphamide/epirubicin/5-fluorouracil/paclitaxel/trastuzumab, cytarabine/idarubicin/sorafenib, cyclophosphamide/epirubicin/5-fluorouracil/paclitaxel, cyclophosphamide/docetaxel/epirubicin/5-fluorouracil, cyclophosphamide/epirubicin/prednisone/vincristine, mitoxantrone, norfloxacin, dexrazoxane, chloroquinoxaline sulfonamide, tirapazamine, TAS-103, gatifloxacin, cyclophosphamide/epirubicin/prednisone/rituximab/vincristine, valrubicin, cytarabine/daunorubicin/etoposide/gemtuzumab ozogamicin, cytarabine/idarubicin/imatinib, doxorubicin/lapatinib/paclitaxel/trastuzumab, cytarabine/etoposide/idarubicin, idarubicin/mitoxantrone, cytarabine/daunorubicin/etoposide, daunorubicin/etoposide/6-mercaptopurine/mitoxantrone/prednisolone/vindesine, chlorambucil/epirubicin, cytarabine/etoposide/imatinib/mitoxantrone, cytarabine/methotrexate/mitoxantrone, etoposide/imatinib/mitoxantrone, bevacizumab/etoposide, gemifloxacin, nemorubicin, nalidixic acid, levofloxacin, epirubicin, doxorubicin, idarubicin, daunorubicin, podophyllotoxin, cis-sparfloxacin	7153	21973	360243			
TP53	bbl, BCC7, bfy, bhy, LFS1, p44, P53, P53 cellular tumour antigen, p53 tumor suppressor, transformation related protein 53, TRP53, tumor protein p53, tumour protein p53	tumor protein p53	TP53	1935.5897	-0.063373853	0.421250817	Nucleus	transcription regulator	APR-246, cenersen, ALT-801, CGM097, kevetrin, azurin 50-77, COTI-2	7157	22059	24842			
TP53BP1	53BP1, LOC100502715, LOC688035, m53BP1, p202, p53BP1, TDRD30, transformation related protein 53 binding protein 1, Trp53bp1, tumor protein p53 binding protein 1, tumour protein p53 binding protein 1	tumor protein p53 binding protein 1	TP53BP1	3011.464395	-0.084674137	0.339751004	Nucleus	transcription regulator		7158	27223	296099			
TP53I3	PIG3, tumor protein p53 inducible protein 3, tumour protein p53 inducible protein 3	tumor protein p53 inducible protein 3					Cytoplasm	enzyme		9540					
TP73	P73, p73RhoGAP, transformation related protein 73, Trp73, tumor protein p73, tumour protein p73	tumor protein p73	TP73	361.2599055	-1.143542783	1.30194E-19	Nucleus	transcription regulator		7161	22062	362675			
TREX1	AGS1, ATRIP, AU041952, CRV, Dnase 3, DRN3, HERNS, RGD1309596, three prime repair exonuclease 1	three prime repair exonuclease 1					Nucleus	enzyme		11277	22040	100049583			
TRIM28	AA408787, Hs.158209, KAP-1, KRAB-ASSOCIATED protein 1, KRIP-1, LOC100502802, MommeD9, PPP1R157, RNF96, TF1B, Tif1 _, TIF1B, TIF1beta, Transcription intermediary factor 1 beta, Transcription intermediary factor 1 _, tripartite motif-containing 28, XSG22	tripartite motif containing 28	TRIM28	8419.949412	0.369057128	6.2202E-06	Nucleus	transcription regulator		10155	21849	116698			
TRIM29	1110047J21Rik, 2810431N19Rik, 4732461M22Rik, AI119726, ATDC, tripartite motif-containing 29	tripartite motif containing 29	TRIM29	341.0874714	2.791379065	3.46579E-70	Cytoplasm	transcription regulator		23650	72169	300656			
TRIM33	8030451N04RIK, AI413936, ECTO, ECTODERMIN, PTC7, RFG7, TF1G, Tif1 _, TIF1G, TIF1GAMMA, TIFGAMMA, tripartite motif-containing 33	tripartite motif containing 33	TRIM33	3021.293652	0.298906263	0.00141791	Nucleus	transcription regulator		51592	94093	365894			
TRIP13	16E1BP, 2410002G23Rik, D13Ertd328e, MVA3, thyroid hormone receptor interactor 13	thyroid hormone receptor interactor 13	TRIP13	3490.60981	0.637639957	3.60587E-26	Cytoplasm	transcription regulator		9319	69716	292206			
triplatin tetranitrate	172903-00-3, BBR 3464, platinum(4+), hexaaminedichlorobis(mu-(1,6-hexanediamine-N:N'))tri-, stereoisomer, tetranitrate, platinum(4+), hexaamminedichlorobis(mu-(1,6-hexanediamine-kappaN:kappaN'))tri-, stereoisomer, tetranitrate, [(trans-PtCl(NH3)2)2(mu-trans-Pt-(NH3)2(NH2(CH2)6-NH2)2)](NO3)4						Other	chemical drug					--	--	172903-00-3
TRRAP	AI481500, PAF350/400, PAF400, PCAF-associated factor 400, PAF400, STAF40, TR-AP, Tra1, transformation/transcription domain-associated protein	transformation/transcription domain associated protein	TRRAP	7083.370462	0.185500484	0.275475265	Nucleus	transcription regulator		8295	100683	288471			
TUBG1	1500010O08RIK, AI451582, AI503389, CDCBM4, Gamma-1 tubulin, Gamma-tubulin, GCP-1, TUBG, TUBGCP1, Tubulin gamma, tubulin gamma 1, Tubulin _, tubulin _ 1, tubulin, gamma 1, tubulin, _ 1, _-1 tubulin, _-Tubulin	tubulin gamma 1	TUBG1	2962.563585	-0.277358407	0.00036625	Cytoplasm	other	epothilone B, colchicine/probenecid, larotaxel, eribulin, davunetide, vintafolide, milataxel, cevipabulin, gemcitabine/paclitaxel, docetaxel/prednisone, capecitabine/docetaxel, paclitaxel/trastuzumab, cyclophosphamide/prednisone/vincristine, docetaxel/hydrocortisone, cyclophosphamide/docetaxel, gemcitabine/vinorelbine, cyclophosphamide/daunorubicin/imatinib/prednisone/vincristine, cyclophosphamide/topotecan/vincristine, docetaxel/gemcitabine, docetaxel/gemcitabine/vincristine, irinotecan/vincristine, irinotecan/temozolomide/vincristine, bevacizumab/paclitaxel, cyclophosphamide/docetaxel/epirubicin/5-fluorouracil/trastuzumab, docetaxel/trastuzumab, trastuzumab/vinorelbine, gemcitabine/oxaliplatin/paclitaxel, cyclophosphamide/epirubicin/vincristine, docetaxel/irinotecan, docetaxel/5-fluorouracil/oxaliplatin, capecitabine/docetaxel/gemcitabine, L-asparaginase/prednisone/vincristine, cyclophosphamide/etoposide/prednisone/rituximab/vincristine, cyclophosphamide/vinorelbine, cyclophosphamide/mitoxantrone/prednisone/vincristine, cyclophosphamide/etoposide/prednisone/vincristine, cyclophosphamide/prednisone/rituximab/vincristine, cyclophosphamide/mitoxantrone/prednisone/rituximab/vincristine, plinabulin, docetaxel/epirubicin, docetaxel/paclitaxel, epirubicin/paclitaxel, bevacizumab/paclitaxel/topotecan, paclitaxel/topotecan, bevacizumab/docetaxel, cyclophosphamide/prednisolone/vincristine, cyclophosphamide/prednisolone/rituximab/vincristine, cyclophosphamide/epirubicin/5-fluorouracil/vinorelbine, cyclophosphamide/epirubicin/5-fluorouracil/paclitaxel/trastuzumab, cyclophosphamide/epirubicin/5-fluorouracil/paclitaxel, cyclophosphamide/docetaxel/epirubicin/5-fluorouracil, cyclophosphamide/docetaxel/trastuzumab, cyclophosphamide/gemcitabine/prednisolone/rituximab/vincristine, cyclophosphamide/epirubicin/prednisone/vincristine, docetaxel/prednisolone, prednisone/vincristine, dexamethasone/vincristine, eribulin/trastuzumab, dexamethasone/imatinib/vincristine, docetaxel, paclitaxel/rituximab, cyclophosphamide/epirubicin/prednisone/rituximab/vincristine, bevacizumab/paclitaxel/pemetrexed, docetaxel/trastuzumab/vinorelbine, L-asparaginase/daunorubicin/prednisone/vincristine, docetaxel/pamidronic acid/trastuzumab, cyclophosphamide/daunorubicin/imatinib/prednisolone/vincristine, vinflunine, vinorelbine, vincristine, vinblastine, paclitaxel, podophyllotoxin, colchicine	7283	103733	252921			
TXNDC2	AU021712, SPTRX, SPTRX1, thioredoxin domain containing 2, thioredoxin domain containing 2 (spermatozoa), TRX3, Trx4	thioredoxin domain containing 2	TXNDC2	65.46197794	1.680062118	2.02678E-09	Cytoplasm	enzyme		84203	213272	316777			
TYMS	HST422, thymidylate synthase, thymidylate synthetase, TMS, TS	thymidylate synthetase	TYMS	4128.551241	0.554175538	6.15488E-23	Nucleus	enzyme	flucytosine, 5-fluorouracil, tegafur, trimethoprim, cyclophosphamide/epirubicin/5-fluorouracil, pralatrexate, tegafur/uracil, 5-fluorouracil/oxaliplatin, capecitabine/irinotecan, 5-fluorouracil/irinotecan, capecitabine/docetaxel, capecitabine/lapatinib, capecitabine/ixabepilone, bevacizumab/5-fluorouracil, bevacizumab/capecitabine/oxaliplatin, cyclophosphamide/docetaxel/epirubicin/5-fluorouracil/trastuzumab, capecitabine/oxaliplatin, bevacizumab/pemetrexed, capecitabine/trastuzumab, capecitabine/gemcitabine, docetaxel/5-fluorouracil/oxaliplatin, epirubicin/5-fluorouracil/oxaliplatin, capecitabine/docetaxel/gemcitabine, capecitabine/epirubicin/oxaliplatin, capecitabine/erlotinib, capecitabine/irinotecan/oxaliplatin, bevacizumab/capecitabine/irinotecan/oxaliplatin, bevacizumab/capecitabine, capecitabine/temozolomide, 5-fluorouracil/irinotecan/oxaliplatin, leucovorin/methotrexate, 5-fluorouracil/gemcitabine, 5-fluorouracil/imiquimod, gimeracil/oxonic acid/tegafur, gemcitabine/pemetrexed, cyclophosphamide/epirubicin/5-fluorouracil/vinorelbine, cyclophosphamide/epirubicin/5-fluorouracil/paclitaxel/trastuzumab, cyclophosphamide/epirubicin/5-fluorouracil/paclitaxel, cyclophosphamide/docetaxel/epirubicin/5-fluorouracil, capecitabine/5-fluorouracil, capecitabine/5-fluorouracil/oxaliplatin, thymidylate synthase inhibitor, DFP-11207, BGC945, capecitabine/pertuzumab/trastuzumab, raltitrexed, plevitrexed, nolatrexed, bevacizumab/capecitabine/irinotecan, bevacizumab/erlotinib/pemetrexed, bevacizumab/paclitaxel/pemetrexed, capecitabine/cetuximab/irinotecan, 1843U89, leucovorin, capecitabine, trifluridine, floxuridine, pemetrexed, folitixorin	7298	22171	29261			
UBE2A	HHR6A, HR6A, Mhr6a, MRXS30, MRXSN, RAD6A, UBC2, UBCH1, ubiquitin-conjugating enzyme E2A	ubiquitin conjugating enzyme E2 A	UBE2A	1786.628292	0.042403844	0.587165604	Cytoplasm	enzyme		7319	22209	298317			
UBE2B	17-kDa Ubiquitin-Conjugating Enzyme E2, 2610301N02RIK, E2 14K, E2-17kDa, E2b, HHR6B, HR6B, LOC81816, mHR6B, RAD6B, UBC2, ubiquitin-conjugating enzyme E2B	ubiquitin conjugating enzyme E2 B	UBE2B	898.9517703	-0.387643752	4.46167E-05	Cytoplasm	enzyme		7320	22210	81816			
UBE2I	5830467E05Rik, C358B7.1, F830028O17RIK, P18, SUMO E2, UBC9, UbcE2A, Ubce2i, Ubce9, ubiquitin-conjugating enzyme E2I	ubiquitin conjugating enzyme E2 I	UBE2I	3952.616967	0.491380221	6.53015E-15	Nucleus	enzyme		7329	22196	25573			
UBE2N	1500026J17Rik, AL022654, BB101821, HEL-S-71, UBC1, UBC13, UbcH13, UBCHBEN, ubiquitin-conjugating enzyme E2N	ubiquitin conjugating enzyme E2 N	UBE2N	2203.401004	0.182076883	0.012100349	Cytoplasm	enzyme		7334	93765	116725			
UBE2T	2700084L22Rik, C80607, FANCT, HSPC150, PIG50, RGD1310816, UBCH17, UBIQUITIN-CONJUGATING ENZYME E2 HOMOLOG, ubiquitin-conjugating enzyme E2T	ubiquitin conjugating enzyme E2 T	UBE2T	1881.274712	0.44295887	1.71819E-09	Nucleus	enzyme		29089	67196	360847			
UBE2V1	0610011J09Rik, AI256840, CIR1, CROC-1, D7Bwg1382e, LOC100912618, LOC679539, MGC8586, similar to ubiquitin-conjugating enzyme E2 variant 1, UBE2V, UBE2V1 isoform 1, ubiquitin conjugating enzyme E2 V1, Ubiquitin-conjugating enzyme e2 variant 1, ubiquitin-conjugating enzyme E2 variant 1-like, UEV-1, UEV1A	ubiquitin conjugating enzyme E2 V1					Nucleus	transcription regulator		7335	66589	679539|100912618|296390			
UBE2V2	1110021H13RIK, 4632410D19Rik, 5730524P06Rik, 6820402M05, AI848315, C81524, DDVIT1, EDAF-1, EDPF-1, MMS2, ubiquitin conjugating enzyme E2 V2, ubiquitin-conjugating enzyme E2 variant 2, UEV-2	ubiquitin conjugating enzyme E2 V2	UBE2V2	2113.363531	0.611110884	2.59946E-15	Cytoplasm	enzyme		7336	70620	287927			
Ubiquitin	Polyubiquitin, Ub						Cytoplasm	group							
UCN-01	112953-11-4, 7-hydroxystaurosporine, 8,12-epoxy-1H,8H-2,7b,12a-triazadibenzo(a,g)cyclonona(cde)triinden-1-one, 2,3,9,10,11,12-hexahydro-3-hydroxy-9-methoxy-8-methyl-10-(methylamino)-, C28H26N4O4, KW-2401, NSC-638850						Other	chemical drug					72271	--	112953-11-4
UIMC1	9430016E08Rik, D330018D10Rik, D630032M02Rik, RAP80, RETINOID X receptor INTERACTING, RGD1307009, RIP110, Rxrip110, ubiquitin interaction motif containing 1, X2HRIP110	ubiquitin interaction motif containing 1	UIMC1	1475.950569	0.41573827	1.98411E-08	Nucleus	other		51720	20184	290997			
UNG	DGU, HIGM4, HIGM5, UDG, UNG1, UNG15, UNG2, Uracil hydrolase, uracil-DNA glycosylase	uracil DNA glycosylase	UNG	2102.788967	0.791861409	5.18598E-31	Nucleus	enzyme		7374	22256	304577			
UPF1	B430202H16RIK, HUPF1, NORF1, NORP1 (regulator of nonsense), PNORF-1, RENT1, smg-2, UPF1 regulator of nonsense transcripts homolog (yeast), UPF1, RNA helicase and ATPase, Upflp	UPF1, RNA helicase and ATPase	UPF1	3385.755382	0.434273813	3.07506E-18	Nucleus	enzyme		5976	19704	684558			
uracil	1H-pyrimidine-2,4-dione, 2,4(1H,3H)-pyrimidinedione, 2,4-dioxopyrimidine, 66-22-8, C4H4N2O2, uracil ointment						Other	chemical - endogenous mammalian					1174	HMDB0000300	66-22-8
USP1	ubiquitin specific peptidase 1, UBP	ubiquitin specific peptidase 1	USP1	3951.313472	0.093605695	0.129789671	Cytoplasm	peptidase		7398	230484	313387			
USP10	2610014N07RIK, mKIAA0190, Similar to ubiquitin C-terminal hydrolase-related polypeptide, Ubiquitin carboxyl-terminal hydrolase 10, ubiquitin specific peptidase 10, UBPO, UCHRP	ubiquitin specific peptidase 10	USP10	4594.197123	0.347184842	9.84826E-12	Cytoplasm	peptidase		9100	22224	307905			
USP3	AA409661, BC017156, SIH003, ubiquitin specific peptidase 3, UBP	ubiquitin specific peptidase 3	USP3	248.8937515	-0.385249468	0.003233607	Cytoplasm	peptidase		9960	235441	363084			
USP45	3110003C05Rik, 4930550B20RIK, AI843191, GCAP7, ubiquitin specific peptidase 45, ubiquitin specific petidase 45	ubiquitin specific peptidase 45	USP45	527.1855976	-0.124747738	0.375362166	Nucleus	peptidase		85015	77593	313098			
USP47	4930502N04Rik, A630020C16RIK, TRFP, ubiquitin specific peptidase 47, USP47 isoform 2	ubiquitin specific peptidase 47	USP47	3133.078483	-0.502592981	1.47876E-14	Cytoplasm	peptidase		55031	74996	308896			
USP7	2210010O09Rik, AA409944, AA617399, AU019296, AW548146, C80752, HAUSP, TEF1, ubiquitin specific peptidase 7, UBP7	ubiquitin specific peptidase 7	USP7	5854.530099	0.366524024	1.35798E-12	Nucleus	peptidase		7874	252870	360471			
UVRAG	9530039D02Rik, AI648770, BB124205, DHTX, LOC100911792, p63, UV radiation resistance associated, UV radiation resistance associated gene, UVRAG1, UVRAGL, VPS38	UV radiation resistance associated	UVRAG	1070.259497	-0.215747293	0.007185804	Nucleus	other		7405	78610	308846			
UVSSA	4933407H18Rik, D330017J19RIK, KIAA1530, LOC100133766, mKIAA1530, RGD1306371, UV-stimulated scaffold protein A, UVSS3	UV stimulated scaffold protein A	UVSSA	297.8488287	-0.415363822	0.001908832	Nucleus	other		57654	71101	314061			
VCP	3110001E05, CDC48, IBMPFD, p97, p97/VCP, Ter atpase, TERA, Transitional Endoplasmic Reticulum Atpase, valosin-containing protein, XSG7	valosin containing protein	VCP	24455.87187	0.29585784	1.18741E-09	Cytoplasm	enzyme	CB-5083	7415	269523	116643			
VDR	NR1I1, PPP1R163, vitamin D (1,25-dihydroxyvitamin D3) receptor, vitamin D receptor	vitamin D receptor	VDR	546.2415286	-3.073947934	6.9595E-148	Nucleus	transcription regulator	calcipotriene, ergocalciferol, inecalcitol, ILX-23-7553, alendronate/cholecalciferol, 2-(3-hydroxypropoxy)calcitriol, betamethasone dipropionate/calcipotriene, alfacalcidol, calcium carbonate/cholecalciferol, paricalcitol, doxercalciferol, cholecalciferol, calcitriol, calcifediol, seocalcitol	7421	22337	24873			
VHL	HRCA1, pVHL, PVHL30, RCA1, VHL1, Vhlh, von Hippel-Lindau tumor suppressor, von Hippel-Lindau tumour suppressor	von Hippel-Lindau tumor suppressor	VHL	2013.107579	-0.031019724	0.709743386	Nucleus	transcription regulator		7428	22346	24874			
vitamin D	1406-16-2, vitamin D						Other	chemical drug					--	--	1406-16-2
WDR48	8430408H12Rik, KIAA1449, mKIAA1449, P80, RGD1309702, SPG60, UAF1, WD repeat domain 48	WD repeat domain 48	WDR48	1920.640127	0.487516428	2.93472E-13	Cytoplasm	peptidase		57599	67561	363164			
WEE1	WEE 1 homolog 1 (S. pombe), WEE1 G2 checkpoint kinase, WEE1-LIKE protein KINASE, WEE1A, Wee1b, WEE1hu	WEE1 G2 checkpoint kinase	WEE1	2719.758472	0.894584385	1.80899E-59	Nucleus	kinase	MK 1775	7465	22390	308937			
wortmannin	(1alpha,11alpha)-11-(acetyloxy)-1-(methoxymethyl)-2-oxaandrosta-5,8-dieno(6,5,4-bc)furan-3,7,17-trione, 19545-26-7, C23H24O8, SL-2052						Other	chemical - kinase inhibitor					312145	--	19545-26-7
WRN	AI846146, RECQ3, RECQL2, RECQL3, RGD1564788, Werner syndrome RecQ like helicase	Werner syndrome RecQ like helicase	WRN	926.8582928	-0.196200395	0.077462602	Nucleus	enzyme		7486	22427	290805			
XAB2	0610041O14RIK, ATH55, AV025587, HCNP, HCRN, KIAA1177, NTC90, SYF1, XPA binding protein 2	XPA binding protein 2	XAB2	2247.769753	0.026132277	0.788962797	Nucleus	other		56949	67439	245976			
XDH	XAN1, Xanthine Dehydrogenase, Xanthine Oxidase, XO, XOR, Xox-1	xanthine dehydrogenase	XDH	240.0103128	-0.599881111	0.000211592	Cytoplasm	enzyme	allopurinol, oxypurinol, febuxostat, xanthine oxidase inhibitor, allopurinol/colchicine, allopurinol/lesinurad	7498	22436	497811			
XPA	AI573865, Xeroderma pigmentosum group a correcting, xeroderma pigmentosum, complementation group A, XP1, XPA, DNA damage recognition and repair factor, XPAC	XPA, DNA damage recognition and repair factor	XPA	582.9775341	0.524927521	8.92495E-06	Nucleus	other		7507	22590	298074			
XPC	p125, RAD4, xeroderma pigmentosum, complementation group C, XP3, XPC complex subunit, DNA damage recognition and repair factor, XPCC	XPC complex subunit, DNA damage recognition and repair factor	XPC	1743.132178	-0.71898021	1.42475E-22	Nucleus	other		7508	22591	312560			
XPF-ERCC1							Nucleus	complex							
XRCC1	Irgq, RCC, SCAR26, X-ray repair complementing defective repair in Chinese hamster cells 1, X-ray repair cross complementing 1	X-ray repair cross complementing 1	XRCC1	1142.685723	-0.411552054	5.74853E-05	Nucleus	enzyme		7515	22594	84495			
XRCC2	4921524O04Rik, 8030409M04Rik, FANCU, RAD51, RecA, RGD1564823, X-ray repair complementing defective repair in Chinese hamster cells 2, X-ray repair cross complementing 2	X-ray repair cross complementing 2	XRCC2	497.7338483	0.112336503	0.346872357	Nucleus	enzyme		7516	57434	499966			
XRCC3	CMM6, LOC102551085, X-ray repair complementing defective repair in Chinese hamster cells 3, X-ray repair cross complementing 3	X-ray repair cross complementing 3	XRCC3	45.65632116	0.344834826	0.274309642	Nucleus	enzyme		7517	74335	102551085			
XRCC4	2310057B22Rik, AW413319, AW545101, LOC100044170, SSMED, X-ray repair complementing defective repair in Chinese hamster cells 4, X-ray repair cross complementing 4	X-ray repair cross complementing 4	XRCC4	638.4482954	0.675047497	1.40845E-14	Nucleus	other		7518	108138	309995			
XRCC5	AI314015, CTC85, CTCBF, KARP-1, KU (p70/p80) subunit, KU80, Ku86, KUB2, Kup80, NFIV, X-ray repair complementing defective repair in Chinese hamster cells 5, X-ray repair cross complementing 5	X-ray repair cross complementing 5	XRCC5	18781.4197	0.717288226	1.12711E-43	Nucleus	enzyme		7520	22596	363247			
XRCC6	CTC75, CTCBF, G22P1, KU70, Kup70, ML8, Thyroid autoantigen 70 kda, TLAA, X-ray repair complementing defective repair in Chinese hamster cells 6, X-ray repair cross complementing 6	X-ray repair cross complementing 6	XRCC6	20626.55672	0.61276974	1.97968E-40	Nucleus	enzyme		2547	14375	25019			
